"",,,,,Police Log,,
"",,,,,Arizona State University Police Department,,
"",,,,,"Wednesday, August 01, 2012",,
"",,,,,Occurred,,
"",Date,Time,,,,,
"",,,,,,,"of Alcohol, Public Consumption of Alcohol",Rural Rd.,
"",,,,,,,,E. Apache Blvd. / Paseo,
12-15051T,8/24,2336 hrs,8/24,2336 hrs,8/24,2336 hrs,Minor in Consumption of Alcohol,,Cleared by Arrest
"",,,,,,,,Del Saber,
12-15054T,8/24,2354 hrs,8/24,2354 hrs,8/24,0031 hrs,Minor in Consumption of Alcohol,Vista Del Sol,Cleared by Arrest
12-15055T,8/24,2355 hrs,8/24,2355 hrs,8/25,0041 hrs,Minor in Consumption of Alcohol,The College Store,Cleared by Arrest
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,,E Apache Blvd / Paseo,
12-15056T,8/25,0004 hrs,8/25,0004 hrs,8/25,0004 hrs,Under 21 with Alcohol in Body,,Cleared by Arrest
"",,,,,,,,del Saber,
"",,,,,,,"Under 21 with Alcohol in Body, False Reporting to Law",,
12-15062T,8/25,0027 hrs,8/25,0027 hrs,8/25,0030 hrs,,Vista del Sol,Cleared by Arrest
"",,,,,,,Enforcement,,
12-15065T,8/25,0042 hrs,8/25,0042 hrs,8/25,0042 hrs,Under 21 with Alcohol in body,Vista del Sol,Cleared by Arrest
"",,,,,,,,Fulton Parking,
12-15067T,8/25,0106 hrs,8/25,0106 hrs,8/25,0109 hrs,Under 21 in Possession of Alcohol,,Cleared by Arrest
"",,,,,,,,Structure,
"",,,,,,,,E University Dr / S,
12-15069T,8/25,0108 hrs,8/25,0108 hrs,8/25,0130 hrs,Under 21 with Alcohol in Body,,Cleared by Arrest
"",,,,,,,,Rural Rd,
12-15071T,8/25,0112 hrs,8/25,0112 hrs,8/25,0124 hrs,Under 21 with Alcohol in Body,Vista del Sol,Cleared by Arrest
12-15073T,8/25,0130 hrs,8/25,0130 hrs,8/25,0135 hrs,Under 21 with Alcohol in Body,Vista del Sol,Cleared by Arrest
12-15074T,8/25,0147 hrs,8/25,0147 hrs,8/25,0153 hrs,Under 21 with Alcohol in body,Sonora,Cleared by Arrest
12-15075T,8/25,0144 hrs,8/25,0144 hrs,8/25,2030 hrs,Under 21 with Alcohol in Body,Best,Cleared by Arrest
12-15078T,8/25,0208 hrs,8/25,0208 hrs,8/25,0208 hrs,Criminal Damage,Vista del Sol,Pending
"",,,,,,,,Physical Education,
12-15082T,8/25,0232 hrs,8/25,0232 hrs,8/25,0250 hrs,Under 21 with Alcohol in Body,,Cleared by Arrest
"",,,,,,,,West,
12-15087T,8/25,0247 hrs,8/25,0247 hrs,8/25,0300 hrs,Under 21 with Alcohol in Body,Vista del Sol,Cleared by Arrest
12-15117T,8/25,1018 hrs,8/25,1018 hrs,8/25,1600 hrs,Criminal Trespass,Mona Plummer,Cleared by Arrest
12-15181T,8/25,2219 hrs,8/25,2219 hrs,8/25,2231 hrs,Under 21 in Possession of Alcohol,Vista del Sol,Cleared by Arrest
12-15186T,8/25,2239 hrs,8/25,2239 hrs,8/25,2243 hrs,Under 21 in Possession of Alcohol,Vista del Sol,Cleared by Arrest
"",,,,,,,"Possession of Marijuana, Possession of Drug",,
12-15189T,8/25,2246 hrs,8/25,2246 hrs,8/25,2356 hrs,,1500 S Rural Rd,Pending
"",,,,,,,"Paraphernalia, Criminal Trespass",,
"",,,,,,,,S Rural Rd / E Apache,
12-15191T,8/25,2311 hrs,8/25,2311 hrs,8/25,2330 hrs,Under 21 in Possession of Alcohol,,Cleared by Arrest
"",,,,,,,,Blvd,
"",,,,,,,,E Apache Blvd / Paseo,
12-15194T,8/25,2334 hrs,8/25,2334 hrs,8/25,2334 hrs,"Failure to Obey Police, Bicycle Lights Required",,Cleared by Arrest
"",,,,,,,,del Saber,
"",,,,,,,,E Apache Blvd / Paseo,
12-15196T,8/25,2337 hrs,8/25,2337 hrs,8/25,2343 hrs,Under 21 in Possession of Alcohol,,Cleared by Arrest
"",,,,,,,,del Saber,
"",,,,,,,"Under 21 with Alcohol in body, Under 21 in Possession",,
12-15199T,8/25,2350 hrs,8/25,2350 hrs,8/25,2350 hrs,,Vista del Sol,Cleared by Arrest
"",,,,,,,of Alcohol,,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,"Minor With Alocoh In Body, Furnishing Alcohol To",,
12-15203T,8/26,0005 hrs,8/26,0005 hrs,8/26,0005 hrs,,Parking Structure 4,Cleared By Arrest
"",,,,,,,Minors,,
12-15211T,8/26,0100 hrs,8/26,0100 hrs,8/26,0100 hrs,Minor With Alocohol In Body,1200 Block of Rural Rd,Cleared By Arrest
"",,,,,,,,E Apache Blvd/ S Rural,
12-15212T,8/26,0104 hrs,8/26,0104 hrs,8/26,0104 hrs,Minor With Alcohol In Body,,Cleared By Arrest
"",,,,,,,,Rd,
12-15213T,8/26,0112 hrs,8/26,0112 hrs,8/26,0112 hrs,Minor With Alcohol In Body,Hassayampa Phase II,Cleared By Arrest
"",,,,,,,,S Rural Rd/ E,
12-15215T,8/26,0124 hrs,8/26,0124 hrs,8/26,0124 hrs,Driving On Suspended Drivers License,,Cleared By Arrest
"",,,,,,,,University DR,
"",,,,,,,"Minor With Alcohol In Body, Underage Possession of",,
12-15217T,8/26,0133 hrs,8/26,0133 hrs,8/26,0133 hrs,,1200 Block of Rural Rd,Cleared By Arrest
"",,,,,,,Alcohol,,
"",,,,,,,"Minor With Alcohol In Body, Underage Possession of",E Apache Blvd/ S Paseo,
12-15221T,8/26,0150 hrs,8/26,0150 hrs,8/26,0150 hrs,,,Cleared By Arrest
"",,,,,,,Alcohol,Del Saber,
"",,,,,,,,S Sunset Dr/E Apache,
12-15226T,8/26,0214 hrs,8/26,0214 hrs,8/26,0214 hrs,Minor With Alcohol In Body,,Cleared By Arrest
"",,,,,,,,Blvd,
"",,,,,,,"DUI, Under 21 Drinking And Driving, Driver's License",1100 Block Of Apache,
12-15228T,8/26,0219 hrs,8/26,0219 hrs,8/26,0219 hrs,,,Pending
"",,,,,,,Not Possession,Blvd,
"",,,,,,,,E University Dr/ S,
12-15229 T,8/26,0234 hrs,8/26,0234 hrs,8/26,0234 hrs,Minor With Alcohol In Body,,Cleared By Arrest
"",,,,,,,,Forest Ave,
"",,,,,,,,S College Ave/E,
12-15245T,8/26,0545 hrs,8/26,0545 hrs,8/26,0545 hrs,Minor With Alcohol In Body,,Cleared By Arrest
"",,,,,,,,Apache Blvd,
12-15257 T,8/26,1024 hrs,8/25,1715 hrs,8/26,930 hrs,Vehicle Burglary,Parking Structure,Pending
"",,,,,,,,University Towers,
12-15263T,8/26,1235 hrs,8/25,1630 hrs,8/26,1230 hrs,Bike Theft,,Pending
"",,,,,,,,Apartments,
12-15277 T,8/26,1531 hrs,8/24,0000 hrs,8/26,1531 hrs,Bike Theft,Palo Verde East,Pending
12-15285T,8/26,1651 hrs,8/24,1800 hrs,8/26,1645 hrs,Bike Theft,Rosewood Hall,Pending
12-15287T,8/26,1745 hrs,8/26,1200 hrs,8/26,1700 hrs,"Theft, Criminal Damage",Hayden Library,Pending
12-15292T,8/26,1844 hrs,8/26,1300 hrs,8/26,1730 hrs,Theft Of A Credit Card,700 Block Of Lemon St,Pending
"",,,,,,,"Possession Of Marijuana, Possession Drug",,
12-15306T,8/26,2303 hrs,8/26,2303 hrs,8/26,2303 hrs,,Hayden West,Pending
"",,,,,,,Paraphernaliam. Minor In Possession,,
"",,,,,,,"Possession Of Marijuana, Possession Drug",,
12-15307D,8/26,2314 hrs,8/26,2303 hrs,8/26,2303 hrs,,Taylor Place,Pending
"",,,,,,,Paraphernaliam.,,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
12-15318T,8/27,0246 hrs,8/26,1530 hrs,8/27,0246 hrs,Criminal Damage,Parking Structure 7,Pending
12-15331T,8/27,0824 hrs,8/26,1300 hrs,8/236,1800 hrs,Vehicle Burglary,Parking Structure 7,Pending
12-15332T,8/27,1032 hrs,8/24,1700 hrs,8/26,1830 hrs,Bicycle Theft,Barrett Honors College,Pending
12-15342D,8/27,1032 hrs,8/25,1900 hrs,8/27,0830 hrs,Bicycle Theft,Cronkite Building,Pending
12-15343T,8/27,1056 hrs,8/24,1215 hrs,8/24,1220 hrs,Theft,Bookstore,Pending
12-15362T,8/27,1313 hrs,8/24,2100 hrs,8/25,0200 hrs,Theft,Hayden East,Pending
12-15368P,8/27,1406 hrs,7/18,1500 hrs,8/26,1900 hrs,Theft,Santa Catalina Hall,Pending
12-15369T,8/27,1414 hrs,8/27,1350 hrs,8/27,1415 hrs,Theft,Barrett Honors College,Pending
12-15372T,8/27,1433 hrs,8/27,1433 hrs,8/27,1531 hrs,Bicycle Parts Theft,Parking Lot 19,Pending
12-15379T,8/27,1611 hrs,8/26,1800 hrs,8/27,0830 hrs,Bicycle Theft,Cholla Hall,Pending
12-15386T,8/27,1739 hrs,8/24,1500 hrs,8/26,1800 hrs,Theft,Palo Verde Main,Pending
12-15394T,8/27,1933 hrs,8/27,1725 hrs,8/27,1730 hrs,Theft,Hassayampa Phase II,Pending
12-15406T,8/27,2139 hrs,8/27,1230 hrs,8/27,1320 hrs,Theft,Memorial Union,Pending
"",,,,,Occurred,,,
"",Date,Time,,,,,,
Incident #,,,,From,Thru,,Description,Location Disposition
"",Reported,Reported,,,,,,
"",,,Date,Time,Date,Time,,
12-15420T,8/28,0020 hrs,8/27,0200 hrs,8/28,1232 hrs,Vehicle Burglary,Parking Structure 4 Pending
"",,,,,,,,Vista Del Sol Parking
12-15426T,8/28,0111 hrs,8/28,0111 hrs,8/28,0256 hrs,"Accident, Hit & Run",Pending
"",,,,,,,,Structure
"",,,,,,,,1100 Block of E.
12-15437T,8/28,0409 hrs,8/28,0409 hrs,8/28,0428 hrs,"Driving on a Suspended License, Warrant Arrest",Cleared by Arrest
"",,,,,,,,Broadway Rd.
"",,,,,,,,Parking and Transit
12-15445T,8/28,0758 hrs,8/27,1100 hrs,8/28,0600 hrs,Theft,Pending
"",,,,,,,,Services Compound
12-15453T,8/28,0926 hrs,8/27,1730 hrs,8/27,1730 hrs,Theft,Memorial Union Pending
"",,,,,,,,Business Administration
12-15456T,8/28,1025 hrs,8/28,0850 hrs,8/28,1010 hrs,Bicycle Theft,Pending
"",,,,,,,,Building-C Wing
12-15463T,8/28,1206 hrs,8/28,1206 hrs,8/28,1828 hrs,Criminal Damage,Hassayampa Phase II Pending
12-15474T,8/28,1430 hrs,8/27,1200 hrs,8/28,1415 hrs,Bicycle Theft,Hassayampa Phase II Pending
"",,,,,,,,Physical Sciences-A
12-15480T,8/28,1515 hrs,8/28,1200 hrs,8/28,1330 hrs,Bicycle Theft,Pending
"",,,,,,,,Wing
12-15491W,8/28,1718 hrs,8/28,0845 hrs,8/28,1650 hrs,Vehicle Burglary,Parking Lot 6 Pending
12-15492T,8/28,1732 hrs,8/28,1732 hrs,8/28,2126 hrs,Theft,College of Design North Pending
"",,,,,,,"Domestic Violence, Disorderly Conduct, Criminal",6500 Block of S.
12-15501P,8/28,1918 hrs,8/28,1850 hrs,8/28,1920 hrs,,Cleared by Arrest
"",,,,,,,"Damage, Criminal Nuisance",Sagewood
12-15504D,8/28,1934 hrs,8/28,1930 hrs,8/28,1930 hrs,"Bicycle Theft, Criminal Damage",UCENT Building Cleared by Arrest
12-15534T,8/28,2315 hrs,8/28,2315 hrs,8/29,0047 hrs,Possession of Drug Paraphernalia,Sonora Center Cleared by Arrest
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,,S. Normal Ave. / E.,
12-15548T,8/29,0230 hrs,8/29,0230 hrs,8/29,0314 hrs,"DUI- Alcohol, Underage DUI",,Cleared by Arrest
"",,,,,,,,Apache Blvd.,
12-15589T,8/29,1346 hrs,8/29,1346 hrs,8/29,1350 hrs,"Possession of Marijuana, Warrant Arrest",Computing Commons,Pending
12-15598T,8/29,1604 hrs,8/29,1604 hrs,8/29,1710 hrs,Criminal Damage,Parking Structure 4,Pending
"",,,,,,,,7100 Block of E. Upton,
12-15600P,8/29,1623 hrs,8/29,1623 hrs,8/29,1940 hrs,Accident with Injuries,,Pending
"",,,,,,,,Ave.,
12-15608T,8/29,1818 hrs,8/29,0800 hrs,8/29,1830 hrs,"Theft, Criminal Damage",Parking Structure 7,Pending
12-15620T,8/29,2017 hrs,8/27,2100 hrs,8/29,1930 hrs,Bicycle Theft,Agave Hall,Pending
"",,,,,,,,W. Thunderbird Rd. /,
12-15631W,8/29,2237 hrs,8/29,2237 hrs,8/29,2303 hrs,Driving on a Suspended License,,Cleared by Arrest
"",,,,,,,,N. 40th Ave.,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
12-15648P,8/30,0758 hrs,8/9,1700 hrs,8/30,0755 hrs,Structure Burglary,San Tan,Pending
12-15651T,8/30,0908 hrs,8/29,1930 hrs,8/29,2130 hrs,Bike Theft,Discovery Hall,Pending
12-15663D,8/30,1123 hrs,8/30,1115 hrs,8/30,1115 hrs,Theft,Post Office,Pending
12-15674T,8/30,1356 hrs,8/29,1600 hrs,8/29,2200 hrs,Bike Theft,Bio Design B,Pending
12-15678T,8/30,1436 hrs,8/30,1431 hrs,8/30,1436 hrs,Theft,Tower Center,Pending
12-15685T,8/30,1558 hrs,8/30,1550 hrs,8/30,1550 hrs,"Identity Theft, Fraudulent Schemes and Practices",Bookstore,Pending
12-15690T,8/30,1615 hrs,8/30,1600 hrs,8/30,1605 hrs,Theft,Noble Library,Pending
12-15691P,8/30,1641 hrs,8/30,1500 hrs,8/30,1641 hrs,Theft,Agribusiness Center,Pending
"",,,,,,,,Interdisciplinary,
12-15740T,8/30,2231 hrs,8/30,1930 hrs,8/30,2130 hrs,Bike Theft,Sciences and,Pending
"",,,,,,,,Technology 5,
12-15749T,8/30,2317 hrs,8/30,2030 hrs,8/30,2100 hrs,Sexual Assault,Palo Verde East,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
12-15787T,8/31,0931 hrs,8/30,1200 hrs,8/30,1400 hrs,Theft,Wells Fargo Arena,Pending
"",,,,,,,,College Of Design,
12-15790T,8/31,1014 hrs,8/30,1730 hrs,8/31,1015 hrs,Bike Theft,,Pending
"",,,,,,,,North,
"",,,,,,,,School Of Nutrition,
12-15805D,8/31,1223 hrs,8/27,1000 hrs,8/27,1010 hrs,Theft,,Pending
"",,,,,,,,And Health,
12-15812T,8/31,1341hrs,8/31,1330 hrs,8/31,1400 hrs,Theft,Physical Science H,Pending
12-15828T,8/31,1619 hrs,8/31,1500 hrs,8/31,1610 hrs,Bike Theft,Life Sciences E,Pending
12-15833T,8/31,1704 hrs,8/30,1200 hrs,8/30,2355 hrs,Bike Theft,Sun Devil Stadium,Pending
"",,,,,,,,Fulton Parking,
12-15849T,8/31,1938 hrs,8/31,1938 hrs,8/31,1938 hrs,"Possession Of Marijuana, Possession Of Paraphernalia",,Pending
"",,,,,,,,Structure,
12-15865T,8/31,2131 hrs,8/31,2131 hrs,8/31,2131 hrs,Minor With Alcohol In Body,Vista Del Sol,Cleared By Arrest
12-15868T,8/31,2152 hrs,8/31,2152 hrs,8/31,2152 hrs,Minor With Alcohol In Body,Hassayampa Phase 1,Cleared By Arrest
12-15875T,8/31,2255 hrs,8/31,2255 hrs,8/31,2255 hrs,Minor With Alcohol In Body,Vista Del Sol,Cleared By Arrest
12-15878T,8/31,2311 hrs,8/31,2311 hrs,8/31,2311 hrs,"Possession Of Marijuana, Possession Of Paraphernalia",Hassayampa Phase 1,Pending
"",,,,,,,,6300 Block Of  South,
12-15880P,8/31,2307 hrs,8/31,2115 hrs,8/31,2250 hrs,Bike Theft,,Pending
"",,,,,,,,Athena,
12-15885T,8/31,2349 hrs,8/31,2349 hrs,8/31,2349 hrs,Minor In Possession Of Alcohol,Barrett Hall,Cleared By Arrest
